Name,new_name
AMGEN INCORPORATED 2008 6.9% 01/06/38 S - CMPA (~U$) - COMPOSITE PR ASK,AMGEN INCORPORATED ASK
COVIDIEN INTL.FIN. 2008 6.55% 15/10/37 B - CMPB (~U$) - COMPOSITE PR BID,COVIDIEN INTL.FIN. BID
COVIDIEN INTL.FIN. 2008 6.55% 15/10/37 B - CMPA (~U$) - COMPOSITE PR ASK,COVIDIEN INTL.FIN. ASK
DUKE EN.FLORIDA LLC 2008 6.4% 15/06/38 S - CMPB (~U$) - COMPOSITE PR BID,DUKE BID
DUKE EN.FLORIDA LLC 2008 6.4% 15/06/38 S - CMPA (~U$) - COMPOSITE PR ASK,DUKE ASK
TIME WARNER CABLE 2008 7.3% 01/07/38 S - CMPB (~U$) - COMPOSITE PR BID,TIME WARNER CABLE BID
TIME WARNER CABLE 2008 7.3% 01/07/38 S - CMPA (~U$) - COMPOSITE PR ASK,TIME WARNER CABLE ASK
JOHNSON & JOHNSON 2008 5.85% 15/07/38 S - CMPB (~U$) - COMPOSITE PR BID,JOHNSON & JOHNSON BID
JOHNSON & JOHNSON 2008 5.85% 15/07/38 S - CMPA (~U$) - COMPOSITE PR ASK,JOHNSON & JOHNSON ASK
CAMERON INTL.CORP. 2008 7% 15/07/38 S - CMPB (~U$) - COMPOSITE PR BID,CAMERON INTL.CORP. BID
CAMERON INTL.CORP. 2008 7% 15/07/38 S - CMPA (~U$) - COMPOSITE PR ASK,CAMERON INTL.CORP. ASK
DUKE ENERGY INDIANA 2008 6.35% 15/08/38 LLL - CMPB (~U$) - COMPOSITE PR BID,DUKE BID
DUKE ENERGY INDIANA 2008 6.35% 15/08/38 LLL - CMPA (~U$) - COMPOSITE PR ASK,DUKE ASK
CTPR FINL SVS CORP 2008 6% 15/10/28 POWERNO - CMPB (~U$) - COMPOSITE PR BID,CTPR FINL SVS CORP BID
CTPR FINL SVS CORP 2008 6% 15/10/28 POWERNO - CMPA (~U$) - COMPOSITE PR ASK,CTPR FINL SVS CORP ASK
INTL BUS MCHS CORP 2008 8% 15/10/38 S - CMPB (~U$) - COMPOSITE PR BID,INTL BUS MCHS CORP BID
INTL BUS MCHS CORP 2008 8% 15/10/38 S - CMPA (~U$) - COMPOSITE PR ASK,INTL BUS MCHS CORP ASK
VERIZON COMMS INCO 2008 8.95% 01/03/39 S - CMPB (~U$) - COMPOSITE PR BID,VERIZON BID
VERIZON COMMS INCO 2008 8.95% 01/03/39 S - CMPA (~U$) - COMPOSITE PR ASK,VERIZON ASK
ALTRIA GROUP INCO 2008 9.95% 10/11/38 S - CMPB (~U$) - COMPOSITE PR BID,ALTRIA GROUP INCO BID
ALTRIA GROUP INCO 2008 9.95% 10/11/38 S - CMPA (~U$) - COMPOSITE PR ASK,ALTRIA GROUP INCO ASK
CATERPILLAR INCO 2008 8 1/4% 15/12/38 S - CMPB (~U$) - COMPOSITE PR BID,CATERPILLAR INCO BID
CATERPILLAR INCO 2008 8 1/4% 15/12/38 S - CMPA (~U$) - COMPOSITE PR ASK,CATERPILLAR INCO ASK
POTOMAC ELPW.CO. 2008 7.9% 15/12/38 S - CMPB (~U$) - COMPOSITE PR BID,POTOMAC ELPW.CO. BID
POTOMAC ELPW.CO. 2008 7.9% 15/12/38 S - CMPA (~U$) - COMPOSITE PR ASK,POTOMAC ELPW.CO. ASK
GENERAL ELEC CO 2009 6 7/8% 10/01/39 A - CMPB (~U$) - COMPOSITE PR BID,GENERAL ELEC CO BID
GENERAL ELEC CO 2009 6 7/8% 10/01/39 A - CMPA (~U$) - COMPOSITE PR ASK,GENERAL ELEC CO ASK
AMGEN INCORPORATED 2009 6.4% 01/02/39 S - CMPB (~U$) - COMPOSITE PR BID,AMGEN INCORPORATED BID
AMGEN INCORPORATED 2009 6.4% 01/02/39 S - CMPA (~U$) - COMPOSITE PR ASK,AMGEN INCORPORATED ASK
MCDONALD S CORP. 2009 5.7% 01/02/39 S - CMPB (~U$) - COMPOSITE PR BID,MCDONALD S CORP. BID
MCDONALD S CORP. 2009 5.7% 01/02/39 S - CMPA (~U$) - COMPOSITE PR ASK,MCDONALD S CORP. ASK
AT&T INCORPORATED 2009 6.55% 15/02/39 S - CMPB (~U$) - COMPOSITE PR BID,AT&T BID
AT&T INCORPORATED 2009 6.55% 15/02/39 S - CMPA (~U$) - COMPOSITE PR ASK,AT&T ASK
CONOCOPHILLIPS 2009 6 1/2% 01/02/39 S - CMPB (~U$) - COMPOSITE PR BID,CONOCOPHILLIPS BID
CONOCOPHILLIPS 2009 6 1/2% 01/02/39 S - CMPA (~U$) - COMPOSITE PR ASK,CONOCOPHILLIPS ASK
ALTRIA GROUP INCO 2009 10.2% 06/02/39 S - CMPB (~U$) - COMPOSITE PR BID,ALTRIA GROUP INCO BID
ALTRIA GROUP INCO 2009 10.2% 06/02/39 S - CMPA (~U$) - COMPOSITE PR ASK,ALTRIA GROUP INCO ASK
GEORGIA POWER CO 2009 5.95% 01/02/39 2009A - CMPB (~U$) - COMPOSITE PR BID,GEORGIA POWER CO BID
GEORGIA POWER CO 2009 5.95% 01/02/39 2009A - CMPA (~U$) - COMPOSITE PR ASK,GEORGIA POWER CO ASK
CISCO SYSTEMS INCO. 2009 5.9% 15/02/39 S - CMPB (~U$) - COMPOSITE PR BID,CISCO SYSTEMS INCO. BID
CISCO SYSTEMS INCO. 2009 5.9% 15/02/39 S - CMPA (~U$) - COMPOSITE PR ASK,CISCO SYSTEMS INCO. ASK
ABBOTT LABORATORIES 2009 6% 01/04/39 S - CMPB (~U$) - COMPOSITE PR BID,ABBOTT LABORATORIES BID
ABBOTT LABORATORIES 2009 6% 01/04/39 S - CMPA (~U$) - COMPOSITE PR ASK,ABBOTT LABORATORIES ASK
ALABAMA POWER CO 2009 6% 01/03/39 2009A - CMPB (~U$) - COMPOSITE PR BID,ALABAMA POWER CO BID
ALABAMA POWER CO 2009 6% 01/03/39 2009A - CMPA (~U$) - COMPOSITE PR ASK,ALABAMA POWER CO ASK
ELI LILLY AND CO. 2009 5.95% 15/11/37 S - CMPB (~U$) - COMPOSITE PR BID,ELI LILLY AND CO. BID
ELI LILLY AND CO. 2009 5.95% 15/11/37 S - CMPA (~U$) - COMPOSITE PR ASK,ELI LILLY AND CO. ASK
MEDTRONIC INCO 2009 6 1/2% 15/03/39 S - CMPB (~U$) - COMPOSITE PR BID,MEDTRONIC INCO BID
MEDTRONIC INCO 2009 6 1/2% 15/03/39 S - CMPA (~U$) - COMPOSITE PR ASK,MEDTRONIC INCO ASK
THE BOEING COMPANY 2009 6 7/8% 15/03/39 S - CMPB (~U$) - COMPOSITE PR BID,THE BOEING COMPANY BID
THE BOEING COMPANY 2009 6 7/8% 15/03/39 S - CMPA (~U$) - COMPOSITE PR ASK,THE BOEING COMPANY ASK
FLA PWR& LT CO 2009 5.96% 01/04/39 S - CMPB (~U$) - COMPOSITE PR BID,FLA PWR& LT CO BID
FLA PWR& LT CO 2009 5.96% 01/04/39 S - CMPA (~U$) - COMPOSITE PR ASK,FLA PWR& LT CO ASK
VALERO ENERGY CORP. 2009 10 1/2% 15/03/39 S - CMPB (~U$) - COMPOSITE PR BID,VALERO ENERGY CORP. BID
VALERO ENERGY CORP. 2009 10 1/2% 15/03/39 S - CMPA (~U$) - COMPOSITE PR ASK,VALERO ENERGY CORP. ASK
DUKE ENERGY INDIANA 2009 6.45% 01/04/39 MMM - CMPB (~U$) - COMPOSITE PR BID,DUKE BID
DUKE ENERGY INDIANA 2009 6.45% 01/04/39 MMM - CMPA (~U$) - COMPOSITE PR ASK,DUKE ASK
PFIZER INCO 2009 7.2% 15/03/39 S - CMPB (~U$) - COMPOSITE PR BID,PFIZER INCO BID
PFIZER INCO 2009 7.2% 15/03/39 S - CMPA (~U$) - COMPOSITE PR ASK,PFIZER INCO ASK
VERIZON COMMS INCO 2009 7.35% 01/04/39 S - CMPB (~U$) - COMPOSITE PR BID,VERIZON BID
VERIZON COMMS INCO 2009 7.35% 01/04/39 S - CMPA (~U$) - COMPOSITE PR ASK,VERIZON ASK
EMERSON ELEC.CO. 2009 6 1/8% 15/04/39 S - CMPB (~U$) - COMPOSITE PR BID,EMERSON ELEC.CO. BID
EMERSON ELEC.CO. 2009 6 1/8% 15/04/39 S - CMPA (~U$) - COMPOSITE PR ASK,EMERSON ELEC.CO. ASK
DOW CHEMICAL CO 2009 9.4% 15/05/39 S - CMPB (~U$) - COMPOSITE PR BID,DOW BID
DOW CHEMICAL CO 2009 9.4% 15/05/39 S - CMPA (~U$) - COMPOSITE PR ASK,DOW ASK
MICROSOFT CORP 2009 5.2% 01/06/39 S - CMPB (~U$) - COMPOSITE PR BID,MICROSOFT CORP BID
MICROSOFT CORP 2009 5.2% 01/06/39 S - CMPA (~U$) - COMPOSITE PR ASK,MICROSOFT CORP ASK
ANADARKO PTL CORP 2009 7.95% 15/06/39 S - CMPB (~U$) - COMPOSITE PR BID,ANADARKO PTL CORP BID
ANADARKO PTL CORP 2009 7.95% 15/06/39 S - CMPA (~U$) - COMPOSITE PR ASK,ANADARKO PTL CORP ASK
COMCAST CORPORATION 2009 6.55% 01/07/39 S - CMPB (~U$) - COMPOSITE PR BID,COMCAST BID
COMCAST CORPORATION 2009 6.55% 01/07/39 S - CMPA (~U$) - COMPOSITE PR ASK,COMCAST ASK
MERCK & CO.INCO. 2009 5.85% 30/06/39 S - CMPB (~U$) - COMPOSITE PR BID,MERCK BID
MERCK & CO.INCO. 2009 5.85% 30/06/39 S - CMPA (~U$) - COMPOSITE PR ASK,MERCK ASK
TIME WARNER CABLE 2009 6 3/4% 15/06/39 S - CMPB (~U$) - COMPOSITE PR BID,TIME WARNER CABLE BID
TIME WARNER CABLE 2009 6 3/4% 15/06/39 S - CMPA (~U$) - COMPOSITE PR ASK,TIME WARNER CABLE ASK
ORACLE CORPORATION 2009 6 1/8% 08/07/39 S - CMPB (~U$) - COMPOSITE PR BID,ORACLE CORPORATION BID
ORACLE CORPORATION 2009 6 1/8% 08/07/39 S - CMPA (~U$) - COMPOSITE PR ASK,ORACLE CORPORATION ASK
THE BOEING COMPANY 2009 5 7/8% 15/02/40 S - CMPB (~U$) - COMPOSITE PR BID,THE BOEING COMPANY BID
THE BOEING COMPANY 2009 5 7/8% 15/02/40 S - CMPA (~U$) - COMPOSITE PR ASK,THE BOEING COMPANY ASK
KRAFT HEINZ FOODS 2009 7 1/8% 01/08/39 144A - CMPB (~U$) - COMPOSITE PR BID,KRAFT HEINZ FOODS BID
KRAFT HEINZ FOODS 2009 7 1/8% 01/08/39 144A - CMPA (~U$) - COMPOSITE PR ASK,KRAFT HEINZ FOODS ASK
CVS HEALTH CORP. 2009 6 1/8% 15/09/39 S - CMPB (~U$) - COMPOSITE PR BID,CVS HEALTH CORP. BID
CVS HEALTH CORP. 2009 6 1/8% 15/09/39 S - CMPA (~U$) - COMPOSITE PR ASK,CVS HEALTH CORP. ASK
KINDER MORGAN EN. 2009 6 1/2% 01/09/39 S - CMPB (~U$) - COMPOSITE PR BID,KINDER MORGAN BID
KINDER MORGAN EN. 2009 6 1/2% 01/09/39 S - CMPA (~U$) - COMPOSITE PR ASK,KINDER MORGAN ASK
KINDER MORGAN EN. 2009 5.8% 01/03/21 S - CMPB (~U$) - COMPOSITE PR BID,KINDER MORGAN BID
KINDER MORGAN EN. 2009 5.8% 01/03/21 S - CMPA (~U$) - COMPOSITE PR ASK,KINDER MORGAN ASK
EXELON GNRTN.CO.LLC 2009 6 1/4% 01/10/39 S - CMPB (~U$) - COMPOSITE PR BID,EXELON BID
EXELON GNRTN.CO.LLC 2009 6 1/4% 01/10/39 S - CMPA (~U$) - COMPOSITE PR ASK,EXELON ASK
PIPELINE FDG.CO.LLC 2009 7 1/2% 15/01/30 144A - CMPB (~U$) - COMPOSITE PR BID,PIPELINE FDG.CO.LLC BID
PIPELINE FDG.CO.LLC 2009 7 1/2% 15/01/30 144A - CMPA (~U$) - COMPOSITE PR ASK,PIPELINE FDG.CO.LLC ASK
EMERSON ELEC.CO. 2009 4 1/4% 15/11/20 S - CMPB (~U$) - COMPOSITE PR BID,EMERSON ELEC.CO. BID
EMERSON ELEC.CO. 2009 4 1/4% 15/11/20 S - CMPA (~U$) - COMPOSITE PR ASK,EMERSON ELEC.CO. ASK
EMERSON ELEC.CO. 2009 5 1/4% 15/11/39 S - CMPB (~U$) - COMPOSITE PR BID,EMERSON ELEC.CO. BID
EMERSON ELEC.CO. 2009 5 1/4% 15/11/39 S - CMPA (~U$) - COMPOSITE PR ASK,EMERSON ELEC.CO. ASK
CISCO SYSTEMS INCO. 2009 5 1/2% 15/01/40 S - CMPB (~U$) - COMPOSITE PR BID,CISCO SYSTEMS INCO. BID
CISCO SYSTEMS INCO. 2009 5 1/2% 15/01/40 S - CMPA (~U$) - COMPOSITE PR ASK,CISCO SYSTEMS INCO. ASK
LOCKHEED MARTIN 2009 5 1/2% 15/11/39 S - CMPB (~U$) - COMPOSITE PR BID,LOCKHEED MARTIN BID
LOCKHEED MARTIN 2009 5 1/2% 15/11/39 S - CMPA (~U$) - COMPOSITE PR ASK,LOCKHEED MARTIN ASK
DUKE ENERGY CRIS. 2009 5.3% 15/02/40 S - CMPB (~U$) - COMPOSITE PR BID,DUKE BID
DUKE ENERGY CRIS. 2009 5.3% 15/02/40 S - CMPA (~U$) - COMPOSITE PR ASK,DUKE ASK
PROGRESS EN.INCO. 2009 6% 01/12/39 S - CMPB (~U$) - COMPOSITE PR BID,PROGRESS EN.INCO. BID
PROGRESS EN.INCO. 2009 6% 01/12/39 S - CMPA (~U$) - COMPOSITE PR ASK,PROGRESS EN.INCO. ASK
INTL BUS MCHS CORP 2009 5.6% 30/11/39 S - CMPB (~U$) - COMPOSITE PR BID,INTL BUS MCHS CORP BID
INTL BUS MCHS CORP 2009 5.6% 30/11/39 S - CMPA (~U$) - COMPOSITE PR ASK,INTL BUS MCHS CORP ASK
PEPSICO INCO. 2010 5 1/2% 15/01/40 S - CMPB (~U$) - COMPOSITE PR BID,PEPSI-COLA BID
PEPSICO INCO. 2010 5 1/2% 15/01/40 S - CMPA (~U$) - COMPOSITE PR ASK,PEPSI-COLA ASK
MONDELEZ INTL INCO 2010 6 1/2% 09/02/40 S - CMPB (~U$) - COMPOSITE PR BID,MONDELEZ INTL INCO BID
MONDELEZ INTL INCO 2010 6 1/2% 09/02/40 S - CMPA (~U$) - COMPOSITE PR ASK,MONDELEZ INTL INCO ASK
FLA PWR& LT CO 2010 5.69% 01/03/40 S - CMPB (~U$) - COMPOSITE PR BID,FLA PWR& LT CO BID
FLA PWR& LT CO 2010 5.69% 01/03/40 S - CMPA (~U$) - COMPOSITE PR ASK,FLA PWR& LT CO ASK
RAYTHEON TECHS. 2010 5.7% 15/04/40 S - CMPB (~U$) - COMPOSITE PR BID,RAYTHEON TECHS. BID
RAYTHEON TECHS. 2010 5.7% 15/04/40 S - CMPA (~U$) - COMPOSITE PR ASK,RAYTHEON TECHS. ASK
COMCAST CORPORATION 2010 6.4% 01/03/40 S - CMPB (~U$) - COMPOSITE PR BID,COMCAST BID
COMCAST CORPORATION 2010 6.4% 01/03/40 S - CMPA (~U$) - COMPOSITE PR ASK,COMCAST ASK
WARNER MEDIA LLC 2010 6.2% 15/03/40 S - CMPB (~U$) - COMPOSITE PR BID,WARNER MEDIA LLC BID
WARNER MEDIA LLC 2010 6.2% 15/03/40 S - CMPA (~U$) - COMPOSITE PR ASK,WARNER MEDIA LLC ASK
AMGEN INCORPORATED 2010 5 3/4% 15/03/40 S - CMPB (~U$) - COMPOSITE PR BID,AMGEN INCORPORATED BID
AMGEN INCORPORATED 2010 5 3/4% 15/03/40 S - CMPA (~U$) - COMPOSITE PR ASK,AMGEN INCORPORATED ASK
ANADARKO PTL CORP 2010 6.2% 15/03/40 S - CMPB (~U$) - COMPOSITE PR BID,ANADARKO PTL CORP BID
ANADARKO PTL CORP 2010 6.2% 15/03/40 S - CMPA (~U$) - COMPOSITE PR ASK,ANADARKO PTL CORP ASK
MEDTRONIC INCO 2010 5.55% 15/03/40 S - CMPB (~U$) - COMPOSITE PR BID,MEDTRONIC INCO BID
MEDTRONIC INCO 2010 5.55% 15/03/40 S - CMPA (~U$) - COMPOSITE PR ASK,MEDTRONIC INCO ASK
DUKE EN.FLORIDA LLC 2010 5.65% 01/04/40 S - CMPB (~U$) - COMPOSITE PR BID,DUKE BID
DUKE EN.FLORIDA LLC 2010 5.65% 01/04/40 S - CMPA (~U$) - COMPOSITE PR ASK,DUKE ASK
DUKE EN.FLORIDA LLC 2010 4.55% 01/04/20 S - CMPB (~U$) - COMPOSITE PR BID,DUKE BID
DUKE EN.FLORIDA LLC 2010 4.55% 01/04/20 S - CMPA (~U$) - COMPOSITE PR ASK,DUKE ASK
KINDER MORGAN EN. 2010 6 1/2% 01/04/20 S - CMPB (~U$) - COMPOSITE PR BID,KINDER MORGAN BID
KINDER MORGAN EN. 2010 6 1/2% 01/04/20 S - CMPA (~U$) - COMPOSITE PR ASK,KINDER MORGAN ASK
WALMART INCO. 2010 5 5/8% 01/04/40 S - CMPB (~U$) - COMPOSITE PR BID,WALMART INCO. BID
WALMART INCO. 2010 5 5/8% 01/04/40 S - CMPA (~U$) - COMPOSITE PR ASK,WALMART INCO. ASK
GULF POWER COMPANY 2010 4 3/4% 15/04/20 2010A - CMPB (~U$) - COMPOSITE PR BID,GULF POWER COMPANY BID
GULF POWER COMPANY 2010 4 3/4% 15/04/20 2010A - CMPA (~U$) - COMPOSITE PR ASK,GULF POWER COMPANY ASK
LOWE S COS.INCO. 2010 4 5/8% 15/04/20 S - CMPB (~U$) - COMPOSITE PR BID,LOWE S COS.INCO. BID
LOWE S COS.INCO. 2010 4 5/8% 15/04/20 S - CMPA (~U$) - COMPOSITE PR ASK,LOWE S COS.INCO. ASK
LOWE S COS.INCO. 2010 5.8% 15/04/40 S - CMPB (~U$) - COMPOSITE PR BID,LOWE S COS.INCO. BID
LOWE S COS.INCO. 2010 5.8% 15/04/40 S - CMPA (~U$) - COMPOSITE PR ASK,LOWE S COS.INCO. ASK
KINDER MORGAN EN. 2010 5.3% 15/09/20 S - CMPB (~U$) - COMPOSITE PR BID,KINDER MORGAN BID
KINDER MORGAN EN. 2010 5.3% 15/09/20 S - CMPA (~U$) - COMPOSITE PR ASK,KINDER MORGAN ASK
KINDER MORGAN EN. 2010 6.55% 15/09/40 S - CMPB (~U$) - COMPOSITE PR BID,KINDER MORGAN BID
KINDER MORGAN EN. 2010 6.55% 15/09/40 S - CMPA (~U$) - COMPOSITE PR ASK,KINDER MORGAN ASK
ABBOTT LABORATORIES 2010 5.3% 27/05/40 S - CMPB (~U$) - COMPOSITE PR BID,ABBOTT LABORATORIES BID
ABBOTT LABORATORIES 2010 5.3% 27/05/40 S - CMPA (~U$) - COMPOSITE PR ASK,ABBOTT LABORATORIES ASK
DIRECTV HOLDINGS 2010 6.35% 15/03/40 B - CMPB (~U$) - COMPOSITE PR BID,DIRECTV HOLDINGS BID
DIRECTV HOLDINGS 2010 6.35% 15/03/40 B - CMPA (~U$) - COMPOSITE PR ASK,DIRECTV HOLDINGS ASK
GEORGIA POWER CO 2010 5.4% 01/06/40 2010B - CMPB (~U$) - COMPOSITE PR BID,GEORGIA POWER CO BID
GEORGIA POWER CO 2010 5.4% 01/06/40 2010B - CMPA (~U$) - COMPOSITE PR ASK,GEORGIA POWER CO ASK
DUKE ENERGY CRIS. 2010 4.3% 15/06/20 S - CMPB (~U$) - COMPOSITE PR BID,DUKE BID
DUKE ENERGY CRIS. 2010 4.3% 15/06/20 S - CMPA (~U$) - COMPOSITE PR ASK,DUKE ASK
WALMART INCO. 2010 3 5/8% 08/07/20 S - CMPB (~U$) - COMPOSITE PR BID,WALMART INCO. BID
WALMART INCO. 2010 3 5/8% 08/07/20 S - CMPA (~U$) - COMPOSITE PR ASK,WALMART INCO. ASK
WALMART INCO. 2010 4 7/8% 08/07/40 S - CMPB (~U$) - COMPOSITE PR BID,WALMART INCO. BID
WALMART INCO. 2010 4 7/8% 08/07/40 S - CMPA (~U$) - COMPOSITE PR ASK,WALMART INCO. ASK
DUKE ENERGY INDIANA 2010 3 3/4% 15/07/20 PPP - CMPB (~U$) - COMPOSITE PR BID,DUKE BID
DUKE ENERGY INDIANA 2010 3 3/4% 15/07/20 PPP - CMPA (~U$) - COMPOSITE PR ASK,DUKE ASK
UNION PACIFIC CORP. 2010 5.78% 15/07/40 144A - CMPB (~U$) - COMPOSITE PR BID,UNION PACIFIC CORP. BID
UNION PACIFIC CORP. 2010 5.78% 15/07/40 144A - CMPA (~U$) - COMPOSITE PR ASK,UNION PACIFIC CORP. ASK
WARNER MEDIA LLC 2010 6.1% 15/07/40 S - CMPB (~U$) - COMPOSITE PR BID,WARNER MEDIA LLC BID
WARNER MEDIA LLC 2010 6.1% 15/07/40 S - CMPA (~U$) - COMPOSITE PR ASK,WARNER MEDIA LLC ASK
ORACLE CORPORATION 2010 5 3/8% 15/07/40 144A - CMPB (~U$) - COMPOSITE PR BID,ORACLE CORPORATION BID
ORACLE CORPORATION 2010 5 3/8% 15/07/40 144A - CMPA (~U$) - COMPOSITE PR ASK,ORACLE CORPORATION ASK
ORACLE CORPORATION 2010 3 7/8% 15/07/20 144A - CMPB (~U$) - COMPOSITE PR BID,ORACLE CORPORATION BID
ORACLE CORPORATION 2010 3 7/8% 15/07/20 144A - CMPA (~U$) - COMPOSITE PR ASK,ORACLE CORPORATION ASK
COMMONWEALTH EDISON 2010 4% 01/08/20 109 - CMPB (~U$) - COMPOSITE PR BID,COMMONWEALTH EDISON BID
COMMONWEALTH EDISON 2010 4% 01/08/20 109 - CMPA (~U$) - COMPOSITE PR ASK,COMMONWEALTH EDISON ASK
MCDONALD S CORP. 2010 3 1/2% 15/07/20 S - CMPB (~U$) - COMPOSITE PR BID,MCDONALD S CORP. BID
MCDONALD S CORP. 2010 3 1/2% 15/07/20 S - CMPA (~U$) - COMPOSITE PR ASK,MCDONALD S CORP. ASK
MCDONALD S CORP. 2010 4 7/8% 15/07/40 S - CMPB (~U$) - COMPOSITE PR BID,MCDONALD S CORP. BID
MCDONALD S CORP. 2010 4 7/8% 15/07/40 S - CMPA (~U$) - COMPOSITE PR ASK,MCDONALD S CORP. ASK
UNION PACIFIC CORP. 2010 4% 01/02/21 S - CMPB (~U$) - COMPOSITE PR BID,UNION PACIFIC CORP. BID
UNION PACIFIC CORP. 2010 4% 01/02/21 S - CMPA (~U$) - COMPOSITE PR ASK,UNION PACIFIC CORP. ASK
DIRECTV HOLDINGS 2010 6% 15/08/40 S - CMPB (~U$) - COMPOSITE PR BID,DIRECTV HOLDINGS BID
DIRECTV HOLDINGS 2010 6% 15/08/40 S - CMPA (~U$) - COMPOSITE PR ASK,DIRECTV HOLDINGS ASK
JOHNSON & JOHNSON 2010 2.95% 01/09/20 S - CMPB (~U$) - COMPOSITE PR BID,JOHNSON & JOHNSON BID
JOHNSON & JOHNSON 2010 2.95% 01/09/20 S - CMPA (~U$) - COMPOSITE PR ASK,JOHNSON & JOHNSON ASK
JOHNSON & JOHNSON 2010 4 1/2% 01/09/40 S - CMPB (~U$) - COMPOSITE PR BID,JOHNSON & JOHNSON BID
JOHNSON & JOHNSON 2010 4 1/2% 01/09/40 S - CMPA (~U$) - COMPOSITE PR ASK,JOHNSON & JOHNSON ASK
GEORGIA POWER CO 2010 4 3/4% 01/09/40 C - CMPB (~U$) - COMPOSITE PR BID,GEORGIA POWER CO BID
GEORGIA POWER CO 2010 4 3/4% 01/09/40 C - CMPA (~U$) - COMPOSITE PR ASK,GEORGIA POWER CO ASK
AT&T INCORPORATED 2010 5.35% 01/09/40 144A - CMPB (~U$) - COMPOSITE PR BID,AT&T BID
AT&T INCORPORATED 2010 5.35% 01/09/40 144A - CMPA (~U$) - COMPOSITE PR ASK,AT&T ASK
THE HOME DEPOT 2010 3.95% 15/09/20 S - CMPB (~U$) - COMPOSITE PR BID,THE HOME DEPOT BID
THE HOME DEPOT 2010 3.95% 15/09/20 S - CMPA (~U$) - COMPOSITE PR ASK,THE HOME DEPOT ASK
THE HOME DEPOT 2010 5.4% 15/09/40 S - CMPB (~U$) - COMPOSITE PR BID,THE HOME DEPOT BID
THE HOME DEPOT 2010 5.4% 15/09/40 S - CMPA (~U$) - COMPOSITE PR ASK,THE HOME DEPOT ASK
ALLERGAN INCO. 2010 3 3/8% 15/09/20 S - CMPB (~U$) - COMPOSITE PR BID,ALLERGAN INCO. BID
ALLERGAN INCO. 2010 3 3/8% 15/09/20 S - CMPA (~U$) - COMPOSITE PR ASK,ALLERGAN INCO. ASK
AMGEN INCORPORATED 2010 4.95% 01/10/41 S - CMPB (~U$) - COMPOSITE PR BID,AMGEN INCORPORATED BID
AMGEN INCORPORATED 2010 4.95% 01/10/41 S - CMPA (~U$) - COMPOSITE PR ASK,AMGEN INCORPORATED ASK
GENERAL ELEC CO 2010 4 3/8% 16/09/20 A - CMPB (~U$) - COMPOSITE PR BID,GENERAL ELEC CO BID
GENERAL ELEC CO 2010 4 3/8% 16/09/20 A - CMPA (~U$) - COMPOSITE PR ASK,GENERAL ELEC CO ASK
GULF POWER COMPANY 2010 5.1% 01/10/40 2010B - CMPB (~U$) - COMPOSITE PR BID,GULF POWER COMPANY BID
GULF POWER COMPANY 2010 5.1% 01/10/40 2010B - CMPA (~U$) - COMPOSITE PR ASK,GULF POWER COMPANY ASK
EL PASO LLC 2010 6 1/2% 15/09/20 144A - CMPB (~U$) - COMPOSITE PR BID,EL PASO BID
EL PASO LLC 2010 6 1/2% 15/09/20 144A - CMPA (~U$) - COMPOSITE PR ASK,EL PASO ASK
MICROSOFT CORP 2010 3% 01/10/20 S - CMPB (~U$) - COMPOSITE PR BID,MICROSOFT CORP BID
MICROSOFT CORP 2010 3% 01/10/20 S - CMPA (~U$) - COMPOSITE PR ASK,MICROSOFT CORP ASK
MICROSOFT CORP 2010 4 1/2% 01/10/40 S - CMPB (~U$) - COMPOSITE PR BID,MICROSOFT CORP BID
MICROSOFT CORP 2010 4 1/2% 01/10/40 S - CMPA (~U$) - COMPOSITE PR ASK,MICROSOFT CORP ASK
EXELON GNRTN.CO.LLC 2010 4% 01/10/20 S - CMPB (~U$) - COMPOSITE PR BID,EXELON BID
EXELON GNRTN.CO.LLC 2010 4% 01/10/20 S - CMPA (~U$) - COMPOSITE PR ASK,EXELON ASK
EXELON GNRTN.CO.LLC 2010 5 3/4% 01/10/41 S - CMPB (~U$) - COMPOSITE PR BID,EXELON BID
EXELON GNRTN.CO.LLC 2010 5 3/4% 01/10/41 S - CMPA (~U$) - COMPOSITE PR ASK,EXELON ASK
